10/14/2006-23:00:00 8.829 2.6 74.648 0 296.378 0.0017308
10/14/2006-24:00:00 8.829 2.6 74.648 0 296.378 0.0042415
10/15/2006-01:00:00 6.267 3.97 86.756 0 323.969 0.0050234
10/15/2006-02:00:00 6.267 3.97 86.756 0 323.969 0.0030433
10/15/2006-03:00:00 6.267 3.97 86.756 0 323.969 0.00088646
10/15/2006-04:00:00 4.763 3.97 93.893 0 316.919 8.2729e-05
10/15/2006-05:00:00 4.763 3.97 93.893 0 316.919 0
10/15/2006-06:00:00 4.763 3.97 93.893 0 316.919 0
10/15/2006-07:00:00 4.93 3.97 90.846 31.415 317.535 0.00076941
10/15/2006-08:00:00 4.93 3.97 90.846 31.415 317.535 0.0026289
10/15/2006-09:00:00 4.93 3.97 90.846 31.415 317.535 0.018334
10/15/2006-10:00:00 6.061 3.97 82.359 114.871 322.582 0.03243
10/15/2006-11:00:00 6.061 3.97 82.359 114.871 322.582 0.091365
10/15/2006-12:00:00 6.061 3.97 82.359 114.871 322.582 0.31242
10/15/2006-13:00:00 7.003 3.97 75.673 117.489 326.802 1.4321
10/15/2006-14:00:00 7.003 3.97 75.673 117.489 326.802 1.0526
10/15/2006-15:00:00 7.003 3.97 75.673 117.489 326.802 2.7373
10/15/2006-16:00:00 6.86 3.97 74.889 36.038 326.012 1.2039
10/15/2006-17:00:00 6.86 3.97 74.889 36.038 326.012 2.4607
10/15/2006-18:00:00 6.86 3.97 74.889 36.038 326.012 1.929
10/15/2006-19:00:00 5.808 3.97 78.889 0 321.034 1.8953
10/15/2006-20:00:00 5.808 3.97 78.889 0 321.034 1.0991
10/15/2006-21:00:00 5.808 3.97 78.889 0 321.034 0.89358
10/15/2006-22:00:00 4.349 3.97 85.519 0 314.276 3.0391
10/15/2006-23:00:00 4.349 3.97 85.519 0 314.276 1.4377
10/15/2006-24:00:00 4.349 3.97 85.519 0 314.276 3.4939
10/16/2006-01:00:00 2.972 2.1 92.245 0 288.045 0.49269
10/16/2006-02:00:00 2.972 2.1 92.245 0 288.045 1.5918
10/16/2006-03:00:00 2.972 2.1 92.245 0 288.045 3.2349
10/16/2006-04:00:00 2.164 2.1 95.588 0 284.477 2.7575
10/16/2006-05:00:00 2.164 2.1 95.588 0 284.477 3.5373
10/16/2006-06:00:00 2.164 2.1 95.588 0 284.477 1.7871
10/16/2006-07:00:00 2.827 2.1 90.8 58.922 287.154 2.3615
10/16/2006-08:00:00 2.827 2.1 90.8 58.922 287.154 0.25183
10/16/2006-09:00:00 2.827 2.1 90.8 58.922 287.154 0.081798
10/16/2006-10:00:00 5.24 2.1 76.997 220.032 297.286 0.024301
10/16/2006-11:00:00 5.24 2.1 76.997 220.032 297.286 0.0085839
10/16/2006-12:00:00 5.24 2.1 76.997 220.032 297.286 0.027448
10/16/2006-13:00:00 7.247 2.1 67.355 225.382 305.926 0.033828
10/16/2006-14:00:00 7.247 2.1 67.355 225.382 305.926 0.022345
10/16/2006-15:00:00 7.247 2.1 67.355 225.382 305.926 0.022625
10/16/2006-16:00:00 7.28 2.1 67.527 68.23 306.128 0.035621
10/16/2006-17:00:00 7.28 2.1 67.527 68.23 306.128 0.20159
10/16/2006-18:00:00 7.28 2.1 67.527 68.23 306.128 0.36626
10/16/2006-19:00:00 6.305 2.1 72.562 0 301.987 0.030012
10/16/2006-20:00:00 6.305 2.1 72.562 0 301.987 0.0058317
10/16/2006-21:00:00 6.305 2.1 72.562 0 301.987 0.00062061
10/16/2006-22:00:00 4.953 2.1 80.09 0 296.295 0.0070984
10/16/2006-23:00:00 4.953 2.1 80.09 0 296.295 0.12916
10/16/2006-24:00:00 4.953 2.1 80.09 0 296.295 0.072924
10/17/2006-01:00:00 3.676 2.34 88.021 0 277.212 0.056873
10/17/2006-02:00:00 3.676 2.34 88.021 0 277.212 0.057718
10/17/2006-03:00:00 3.676 2.34 88.021 0 277.212 0.058518
10/17/2006-04:00:00 2.926 2.34 93.259 0 274.334 0.051573
10/17/2006-05:00:00 2.926 2.34 93.259 0 274.334 0.036888
10/17/2006-06:00:00 2.926 2.34 93.259 0 274.334 0.010883
10/17/2006-07:00:00 3.59 2.34 89.638 75.85 277.056 0.00058888
10/17/2006-08:00:00 3.59 2.34 89.638 75.85 277.056 7.2133e-05
10/17/2006-09:00:00 3.59 2.34 89.638 75.85 277.056 0
10/17/2006-10:00:00 5.981 2.34 76.495 287.592 286.756 0
10/17/2006-11:00:00 5.981 2.34 76.495 287.592 286.756 0
10/17/2006-12:00:00 5.981 2.34 76.495 287.592 286.756 0
10/17/2006-13:00:00 7.97 2.34 67.304 294.35 295.04 0
10/17/2006-14:00:00 7.97 2.34 67.304 294.35 295.04 0
10/17/2006-15:00:00 7.97 2.34 67.304 294.35 295.04 0
